postal_code,name,municipality,prefecture,periphery,type
36076,ΚΡΙΚΕΛΛΟ,ΔΟΜΝΙΣΤΑΣ,ΕΥΡΥΤΑΝΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΔΗΜΟΥ
36100,ΚΑΡΠΕΝΗΣΙ,ΚΑΡΠΕΝΗΣΙΟΥ,ΕΥΡΥΤΑΝΙΑΣ,ΣΤΕΡΕΑΣ ΕΛΛΑΔΑ,ΠΡΩΤ. ΝΟΜΟΥ
37001,ΖΑΓΟΡΑ,ΖΑΓΟΡΑΣ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37002,ΣΚΙΑΘΟΣ,ΣΚΙΑΘΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37002,ΣΚΙΑΘΟΣ,ΣΚΙΑΘΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37002,ΣΚΙΑΘΟΣ,ΣΚΙΑΘΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37002,ΣΚΙΑΘΟΣ,ΣΚΙΑΘΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37003,ΣΚΟΠΕΛΟΣ,ΣΚΟΠΕΛΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37005,ΠΑΤΗΤΗΡΙ,ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37005,ΠΑΤΗΤΗΡΙ,ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37005,ΠΑΤΗΤΗΡΙ,ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37005,ΠΑΤΗΤΗΡΙ,ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37005,ΠΑΤΗΤΗΡΙ,ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37005,ΠΑΤΗΤΗΡΙ,ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37005,ΠΑΤΗΤΗΡΙ,ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37005,ΠΑΤΗΤΗΡΙ,ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37005,ΠΑΤΗΤΗΡΙ,ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37005,ΠΑΤΗΤΗΡΙ,ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37005,ΠΑΤΗΤΗΡΙ,ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37005,ΠΑΤΗΤΗΡΙ,ΑΛΟΝΝΗΣΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37006,ΑΡΓΑΛΑΣΤΗ,ΑΡΓΑΛΑΣΤΗΣ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37006,ΑΡΓΑΛΑΣΤΗ,ΑΡΓΑΛΑΣΤΗΣ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37006,ΑΡΓΑΛΑΣΤΗ,ΑΡΓΑΛΑΣΤΗΣ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37006,ΑΡΓΑΛΑΣΤΗ,ΑΡΓΑΛΑΣΤΗΣ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37100,ΑΛΜΥΡΟΣ,ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37100,ΑΛΜΥΡΟΣ,ΑΛΜΥΡΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37300,ΑΓΡΙΑ,ΑΓΡΙΑΣ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37400,ΝΕΑ ΑΓΧΙΑΛΟΣ,ΝΕΑΣ ΑΓΧΙΑΛΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37400,ΝΕΑ ΑΓΧΙΑΛΟΣ,ΝΕΑΣ ΑΓΧΙΑΛΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
37500,ΒΕΛΕΣΤΙΝΟ,ΦΕΡΩΝ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
38221,ΒΟΛΟΣ,ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
38221,ΒΟΛΟΣ,ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
38222,ΒΟΛΟΣ,ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
38223,ΒΟΛΟΣ,ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
38333,ΒΟΛΟΣ,ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
38334,ΝΕΑ ΑΓΧΙΑΛΟΣ,ΝΕΑΣ ΑΓΧΙΑΛΟΥ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
38445,ΝΕΑ ΙΩΝΙΑ,ΝΕΑΣ ΙΩΝΙΑΣ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
38446,ΝΕΑ ΙΩΝΙΑ,ΝΕΑΣ ΙΩΝΙΑΣ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
38500,ΔΙΜΗΝΙ,ΑΙΣΩΝΙΑΣ,ΜΑΓΝΗΣΙΑΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
40003,ΑΓΙΑ,ΑΓΙΑΣ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
40006,ΣΥΚΟΥΡΙΟ,ΝΕΣΣΩΝΟΣ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
40100,ΤΥΡΝΑΒΟΣ,ΤΥΡΝΑΒΟΥ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
40200,ΕΛΑΣΣΩΝΑ,ΕΛΑΣΣΟΝΑΣ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
40300,ΦΑΡΣΑΛΑ,ΦΑΡΣΑΛΩΝ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
40400,ΑΜΠΕΛΩΝΑΣ,ΑΜΠΕΛΩΝΟΣ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
41005,ΓΙΑΝΝΟΥΛΗ,ΝΙΚΑΙΑΣ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
41221,ΛΑΡΙΣΑ,ΛΑΡΙΣΑΙΩΝ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
41221,ΛΑΡΙΣΑ,ΛΑΡΙΣΑΙΩΝ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
41221,ΛΑΡΙΣΑ,ΛΑΡΙΣΑΙΩΝ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
41222,ΛΑΡΙΣΑ,ΛΑΡΙΣΑΙΩΝ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
41223,ΛΑΡΙΣΑ,ΛΑΡΙΣΑΙΩΝ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
41334,ΛΑΡΙΣΑ,ΛΑΡΙΣΑΙΩΝ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
41335,ΛΑΡΙΣΑ,ΛΑΡΙΣΑΙΩΝ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
41336,ΛΑΡΙΣΑ,ΛΑΡΙΣΑΙΩΝ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
41447,ΛΑΡΙΣΑ,ΛΑΡΙΣΑΙΩΝ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
41448,ΛΑΡΙΣΑ,ΛΑΡΙΣΑΙΩΝ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
41500,ΓΙΑΝΝΟΥΛΗ,ΝΙΚΑΙΑΣ,ΛΑΡΙΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
42031,ΦΑΡΚΑΔΩΝΑ,ΦΑΡΚΑΔΟΝΑΣ,ΤΡΙΚΑΛΩΝ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
42032,ΠΥΛΗ,ΠΥΛΗΣ,ΤΡΙΚΑΛΩΝ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
42131,ΤΡΙΚΑΛΑ,ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΑΛΩΝ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
42132,ΤΡΙΚΑΛΑ,ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΑΛΩΝ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
42150,ΜΕΓΑΛΑ ΚΑΛΥΒΙΑ,ΜΕΓΑΛΩΝ ΚΑΛΥΒΙΩΝ,ΤΡΙΚΑΛΩΝ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
42200,ΚΑΛΑΜΠΑΚΑ,ΚΑΛΑΜΠΑΚΑΣ,ΤΡΙΚΑΛΩΝ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
43060,ΜΟΥΖΑΚΙ,ΜΟΥΖΑΚΙΟΥ,ΚΑΡΔΙΤΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
43061,ΑΓΝΑΝΤΕΡΟ,ΠΑΜΙΣΟΥ,ΚΑΡΔΙΤΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
43061,ΑΓΝΑΝΤΕΡΟ,ΠΑΜΙΣΟΥ,ΚΑΡΔΙΤΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
43062,ΙΤΕΑ,ΦΥΛΛΟΥ,ΚΑΡΔΙΤΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
43063,ΛΕΟΝΤΑΡΙ,ΤΑΜΑΣΙΟΥ,ΚΑΡΔΙΤΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
43131,ΚΑΡΔΙΤΣΑ,ΚΑΡΔΙΤΣΑΣ,ΚΑΡΔΙΤΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
43132,ΚΑΡΔΙΤΣΑ,ΚΑΡΔΙΤΣΑΣ,ΚΑΡΔΙΤΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
43150,ΚΑΡΔΙΤΣΟΜΑΓΟΥΛΑ,ΚΑΡΔΙΤΣΑΣ,ΚΑΡΔΙΤΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
43200,ΠΑΛΑΜΑΣ,ΠΑΛΑΜΑ,ΚΑΡΔΙΤΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
43300,ΣΟΦΑΔΕΣ,ΣΟΦΑΔΩΝ,ΚΑΡΔΙΤΣΗΣ,ΘΕΣΣΑΛΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
44001,ΠΡΑΜΑΝΤΑ,ΠΡΑΜΑΝΤΩΝ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
44002,ΔΕΛΒΙΝΑΚΙ,ΔΕΛΒΙΝΑΚΙΟΥ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
44003,ΖΙΤΣΑ,ΖΙΤΣΑΣ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
44009,ΔΕΡΒΙΖΙΑΝΑ,ΛΑΚΚΑΣ ΣΟΥΛΙΟΥ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
44010,ΤΣΕΠΕΛΟΒΟ,ΤΥΜΦΗΣ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
44100,ΚΟΝΙΤΣΑ,ΚΟΝΙΤΣΑΣ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
44200,ΜΕΤΣΟΒΟ,ΜΕΤΣΟΒΟΥ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
45221,ΑΝΑΤΟΛΗ,ΑΝΑΤΟΛΗΣ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
45222,ΑΝΑΤΟΛΗ,ΑΝΑΤΟΛΗΣ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
45332,ΠΕΝΤΕΛΗ,ΙΩΑΝΝΙΤΩΝ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,
45333,ΙΩΑΝΝΙΝΑ,ΙΩΑΝΝΙΤΩΝ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
45444,ΙΩΑΝΝΙΝΑ,ΙΩΑΝΝΙΤΩΝ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
45500,ΠΕΔΙΝΗ,ΜΠΙΖΑΝΙΟΥ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
45570,ΚΑΡΔΑΜΙΤΣΙΑ,ΙΩΑΝΝΙΤΩΝ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,
45580,ΕΞΟΧΗ,ΙΩΑΝΝΙΤΩΝ,ΙΩΑΝΝΙΝΩΝ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
46030,ΜΑΡΓΑΡΙΤΙ,ΜΑΡΓΑΡΙΤΙΟΥ,ΘΕΣΠΡΩΤΙΑΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
46100,ΗΓΟΥΜΕΝΙΤΣΑ,ΗΓΟΥΜΕΝΙΤΣΗΣ,ΘΕΣΠΡΩΤΙΑΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΝΟΜΟΥ
46100,ΗΓΟΥΜΕΝΙΤΣΑ,ΗΓΟΥΜΕΝΙΤΣΗΣ,ΘΕΣΠΡΩΤΙΑΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΝΟΜΟΥ
46100,ΗΓΟΥΜΕΝΙΤΣΑ,ΗΓΟΥΜΕΝΙΤΣΗΣ,ΘΕΣΠΡΩΤΙΑΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΝΟΜΟΥ
46200,ΠΑΡΑΜΥΘΙΑ,ΠΑΡΑΜΥΘΙΑΣ,ΘΕΣΠΡΩΤΙΑΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
46300,ΦΙΛΙΑΤΕΣ,ΦΙΛΙΑΤΩΝ,ΘΕΣΠΡΩΤΙΑΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
46300,ΦΙΛΙΑΤΕΣ,ΦΙΛΙΑΤΩΝ,ΘΕΣΠΡΩΤΙΑΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
47040,ΚΟΜΠΟΤΙ,ΜΕΝΙΔΙΟΥ,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
47043,ΑΓΝΑΝΤΑ,ΑΓΝΑΝΤΩΝ,ΑΡΤΗΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
47044,ΕΠΑΝΩ ΣΕΣΗ,ΗΡΑΚΛΕΙΑΣ,ΑΡΤΗΣ,ΗΠΕΙΡΟΥ,
47045,ΒΟΥΡΓΑΡΕΛΙ,ΑΘΑΜΑΝΙΑΣ,ΑΡΤΗΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
47131,ΑΡΤΑ,ΑΡΤΑΙΩΝ,ΑΡΤΗΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΝΟΜΟΥ
47132,ΑΡΤΑ,ΑΡΤΑΙΩΝ,ΑΡΤΗΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΝΟΜΟΥ
47150,ΚΩΣΤΑΚΙΟΙ,ΑΡΤΑΙΩΝ,ΑΡΤΗΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
48060,ΠΑΡΓΑ,ΠΑΡΓΑΣ,ΠΡΕΒΕΖΗΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
48060,ΠΑΡΓΑ,ΠΑΡΓΑΣ,ΠΡΕΒΕΖΗΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
48061,ΛΟΥΡΟΣ,ΛΟΥΡΟΥ,ΠΡΕΒΕΖΗΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
48062,ΚΑΝΑΛΛΑΚΙ,ΦΑΝΑΡΙΟΥ,ΠΡΕΒΕΖΗΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
48100,ΠΡΕΒΕΖΑ,ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΗΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΝΟΜΟΥ
48200,ΦΙΛΙΠΠΙΑΔΑ,ΦΙΛΙΠΠΙΑΔΟΣ,ΠΡΕΒΕΖΗΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
48300,ΘΕΣΠΡΩΤΙΚΟ,ΘΕΣΠΡΩΤΙΚΟΥ,ΠΡΕΒΕΖΗΣ,ΗΠΕΙΡΟΥ,ΠΡΩΤ. ΔΗΜΟΥ
49080,ΛΕΥΚΙΜΜΗ,ΛΕΥΚΙΜΜΑΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜΟΥ
49081,ΚΑΡΟΥΣΑΔΕΣ,ΕΣΠΕΡΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49081,ΚΑΡΟΥΣΑΔΕΣ,ΕΣΠΕΡΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49081,ΚΑΡΟΥΣΑΔΕΣ,ΕΣΠΕΡΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49081,ΚΑΡΟΥΣΑΔΕΣ,ΕΣΠΕΡΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49081,ΚΑΡΟΥΣΑΔΕΣ,ΕΣΠΕΡΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49081,ΚΑΡΟΥΣΑΔΕΣ,ΕΣΠΕΡΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49081,ΚΑΡΟΥΣΑΔΕΣ,ΕΣΠΕΡΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49081,ΚΑΡΟΥΣΑΔΕΣ,ΕΣΠΕΡΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49081,ΚΑΡΟΥΣΑΔΕΣ,ΕΣΠΕΡΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49081,ΚΑΡΟΥΣΑΔΕΣ,ΕΣΠΕΡΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49081,ΚΑΡΟΥΣΑΔΕΣ,ΕΣΠΕΡΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49082,ΓΑΙΟΣ,ΠΑΞΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜΟΥ
49082,ΓΑΙΟΣ,ΠΑΞΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜΟΥ
49082,ΓΑΙΟΣ,ΠΑΞΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜΟΥ
49082,ΓΑΙΟΣ,ΠΑΞΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜΟΥ
49083,ΛΑΚΩΝΕΣ,ΠΑΛΑΙΟΚΑΣΤΡΙΤΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜΟΥ
49084,ΑΓΙΟΣ ΜΑΤΘΑΙΟΣ,ΜΕΛΙΤΕΙΕΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
49131,ΚΕΡΚΥΡΑ,ΚΕΡΚΥΡΑΙΩΝ,ΚΕΡΚΥΡΑΣ,ΙΟΝΙΩΝ ΝΗΣΩΝ,ΠΡΩΤ. ΠΕΡΙΦΕΡΕΙΑΣ
